EntryNo,Date,Territory_key,Account_key,Details,Debit,Credit
1758.2,"Monday, 31 August 2020",4,1010,Transfer of Net Profit to Retained Earnings,20642,0
1815.2,"Wednesday, 30 September 2020",4,1010,Transfer of Net Profit to Retained Earnings,21603,0
1875.2,"Saturday, 31 October 2020",4,1010,Transfer of Net Profit to Retained Earnings,24871,0
1937.2,"Monday, 30 November 2020",4,1010,Transfer of Net Profit to Retained Earnings,50099,0
1991.2,"Thursday, 31 December 2020",4,1010,Transfer of Net Profit to Retained Earnings,38332,0
50.2,"Wednesday, 31 January 2018",5,1010,Transfer of Net Profit to Retained Earnings,4257,0
142.2,"Saturday, 31 March 2018",5,1010,Transfer of Net Profit to Retained Earnings,910,0
201.2,"Monday, 30 April 2018",5,1010,Transfer of Net Profit to Retained Earnings,5367,0
252.2,"Thursday, 31 May 2018",5,1010,Transfer of Net Profit to Retained Earnings,3851,0
302.2,"Saturday, 30 June 2018",5,1010,Transfer of Net Profit to Retained Earnings,4025,0
363.2,"Tuesday, 31 July 2018",5,1010,Transfer of Net Profit to Retained Earnings,12582,0
422.2,"Friday, 31 August 2018",5,1010,Transfer of Net Profit to Retained Earnings,11822,0
479.2,"Sunday, 30 September 2018",5,1010,Transfer of Net Profit to Retained Earnings,10689,0
539.2,"Wednesday, 31 October 2018",5,1010,Transfer of Net Profit to Retained Earnings,13768,0
601.2,"Friday, 30 November 2018",5,1010,Transfer of Net Profit to Retained Earnings,22833,0
654.2,"Monday, 31 December 2018",5,1010,Transfer of Net Profit to Retained Earnings,17287,0
717.2,"Thursday, 31 January 2019",5,1010,Transfer of Net Profit to Retained Earnings,9321,0
759.2,"Thursday, 28 February 2019",5,1010,Transfer of Net Profit to Retained Earnings,1072,0
810.2,"Sunday, 31 March 2019",5,1010,Transfer of Net Profit to Retained Earnings,3713,0
868.2,"Tuesday, 30 April 2019",5,1010,Transfer of Net Profit to Retained Earnings,10895,0
919.2,"Friday, 31 May 2019",5,1010,Transfer of Net Profit to Retained Earnings,8472,0
969.2,"Sunday, 30 June 2019",5,1010,Transfer of Net Profit to Retained Earnings,8755,0
1032.2,"Wednesday, 31 July 2019",5,1010,Transfer of Net Profit to Retained Earnings,22794,0
1090.2,"Saturday, 31 August 2019",5,1010,Transfer of Net Profit to Retained Earnings,21295,0
1147.2,"Monday, 30 September 2019",5,1010,Transfer of Net Profit to Retained Earnings,19892,0
1207.2,"Thursday, 31 October 2019",5,1010,Transfer of Net Profit to Retained Earnings,24780,0
1269.2,"Saturday, 30 November 2019",5,1010,Transfer of Net Profit to Retained Earnings,38710,0
1323.2,"Tuesday, 31 December 2019",5,1010,Transfer of Net Profit to Retained Earnings,29427,0
1385.2,"Friday, 31 January 2020",5,1010,Transfer of Net Profit to Retained Earnings,11028,0
1481.2,"Tuesday, 31 March 2020",5,1010,Transfer of Net Profit to Retained Earnings,5707,0
1538.2,"Thursday, 30 April 2020",5,1010,Transfer of Net Profit to Retained Earnings,9825,0
1588.2,"Sunday, 31 May 2020",5,1010,Transfer of Net Profit to Retained Earnings,10336,0
1639.2,"Tuesday, 30 June 2020",5,1010,Transfer of Net Profit to Retained Earnings,9723,0
1701.2,"Friday, 31 July 2020",5,1010,Transfer of Net Profit to Retained Earnings,27704,0
1760.2,"Monday, 31 August 2020",5,1010,Transfer of Net Profit to Retained Earnings,28821,0
1818.2,"Wednesday, 30 September 2020",5,1010,Transfer of Net Profit to Retained Earnings,29173,0
1876.2,"Saturday, 31 October 2020",5,1010,Transfer of Net Profit to Retained Earnings,33241,0
1938.2,"Monday, 30 November 2020",5,1010,Transfer of Net Profit to Retained Earnings,56449,0
1992.2,"Thursday, 31 December 2020",5,1010,Transfer of Net Profit to Retained Earnings,42779,0
363.2,"Tuesday, 31 July 2018",6,1010,Transfer of Net Profit to Retained Earnings,3802,0
421.2,"Friday, 31 August 2018",6,1010,Transfer of Net Profit to Retained Earnings,3368,0
476.2,"Sunday, 30 September 2018",6,1010,Transfer of Net Profit to Retained Earnings,2262,0
539.2,"Wednesday, 31 October 2018",6,1010,Transfer of Net Profit to Retained Earnings,5045,0
601.2,"Friday, 30 November 2018",6,1010,Transfer of Net Profit to Retained Earnings,12177,0
654.2,"Monday, 31 December 2018",6,1010,Transfer of Net Profit to Retained Earnings,9542,0
1267.2,"Saturday, 30 November 2019",6,1010,Transfer of Net Profit to Retained Earnings,7274,0
1322.2,"Tuesday, 31 December 2019",6,1010,Transfer of Net Profit to Retained Earnings,6837,0
1937.2,"Monday, 30 November 2020",6,1010,Transfer of Net Profit to Retained Earnings,4153,0
1992.2,"Thursday, 31 December 2020",6,1010,Transfer of Net Profit to Retained Earnings,3862,0
49.2,"Wednesday, 31 January 2018",7,1010,Transfer of Net Profit to Retained Earnings,3576,0
142.2,"Saturday, 31 March 2018",7,1010,Transfer of Net Profit to Retained Earnings,83,0
200.2,"Monday, 30 April 2018",7,1010,Transfer of Net Profit to Retained Earnings,4688,0
250.2,"Thursday, 31 May 2018",7,1010,Transfer of Net Profit to Retained Earnings,2938,0
301.2,"Saturday, 30 June 2018",7,1010,Transfer of Net Profit to Retained Earnings,3252,0
363.2,"Tuesday, 31 July 2018",7,1010,Transfer of Net Profit to Retained Earnings,11749,0
422.2,"Friday, 31 August 2018",7,1010,Transfer of Net Profit to Retained Earnings,11021,0
478.2,"Sunday, 30 September 2018",7,1010,Transfer of Net Profit to Retained Earnings,9855,0
539.2,"Wednesday, 31 October 2018",7,1010,Transfer of Net Profit to Retained Earnings,13028,0
601.2,"Friday, 30 November 2018",7,1010,Transfer of Net Profit to Retained Earnings,21960,0
654.2,"Monday, 31 December 2018",7,1010,Transfer of Net Profit to Retained Earnings,16785,0
717.2,"Thursday, 31 January 2019",7,1010,Transfer of Net Profit to Retained Earnings,16210,0
760.2,"Thursday, 28 February 2019",7,1010,Transfer of Net Profit to Retained Earnings,4890,0
805.2,"Sunday, 31 March 2019",7,1010,Transfer of Net Profit to Retained Earnings,8432,0
868.2,"Tuesday, 30 April 2019",7,1010,Transfer of Net Profit to Retained Earnings,18713,0
918.2,"Friday, 31 May 2019",7,1010,Transfer of Net Profit to Retained Earnings,14744,0
969.2,"Sunday, 30 June 2019",7,1010,Transfer of Net Profit to Retained Earnings,15250,0
1031.2,"Wednesday, 31 July 2019",7,1010,Transfer of Net Profit to Retained Earnings,35300,0
1090.2,"Saturday, 31 August 2019",7,1010,Transfer of Net Profit to Retained Earnings,33550,0
1147.2,"Monday, 30 September 2019",7,1010,Transfer of Net Profit to Retained Earnings,31185,0
1207.2,"Thursday, 31 October 2019",7,1010,Transfer of Net Profit to Retained Earnings,38418,0
1269.2,"Saturday, 30 November 2019",7,1010,Transfer of Net Profit to Retained Earnings,55792,0
1323.2,"Tuesday, 31 December 2019",7,1010,Transfer of Net Profit to Retained Earnings,43890,0
1384.2,"Friday, 31 January 2020",7,1010,Transfer of Net Profit to Retained Earnings,29440,0
1430.2,"Saturday, 29 February 2020",7,1010,Transfer of Net Profit to Retained Earnings,6478,0
1474.2,"Tuesday, 31 March 2020",7,1010,Transfer of Net Profit to Retained Earnings,20509,0
1534.2,"Thursday, 30 April 2020",7,1010,Transfer of Net Profit to Retained Earnings,28322,0
1585.2,"Sunday, 31 May 2020",7,1010,Transfer of Net Profit to Retained Earnings,28083,0
1635.2,"Tuesday, 30 June 2020",7,1010,Transfer of Net Profit to Retained Earnings,27106,0
1699.2,"Friday, 31 July 2020",7,1010,Transfer of Net Profit to Retained Earnings,59618,0
1758.2,"Monday, 31 August 2020",7,1010,Transfer of Net Profit to Retained Earnings,60532,0
1815.2,"Wednesday, 30 September 2020",7,1010,Transfer of Net Profit to Retained Earnings,59706,0
1875.2,"Saturday, 31 October 2020",7,1010,Transfer of Net Profit to Retained Earnings,67964,0
1937.2,"Monday, 30 November 2020",7,1010,Transfer of Net Profit to Retained Earnings,101318,0
1991.2,"Thursday, 31 December 2020",7,1010,Transfer of Net Profit to Retained Earnings,79856,0
47.1,"Wednesday, 31 January 2018",1,450,Tax liability for the month,661,0
197.1,"Monday, 30 April 2018",1,450,Tax liability for the month,1308,0
246.1,"Thursday, 31 May 2018",1,450,Tax liability for the month,390,0
298.1,"Saturday, 30 June 2018",1,450,Tax liability for the month,537,0
360.1,"Tuesday, 31 July 2018",1,450,Tax liability for the month,5783,0
419.1,"Friday, 31 August 2018",1,450,Tax liability for the month,5362,0
475.1,"Sunday, 30 September 2018",1,450,Tax liability for the month,4585,0
536.1,"Wednesday, 31 October 2018",1,450,Tax liability for the month,6479,0
598.1,"Friday, 30 November 2018",1,450,Tax liability for the month,11255,0
652.1,"Monday, 31 December 2018",1,450,Tax liability for the month,8676,0
706.1,"Thursday, 31 January 2019",1,450,Tax liability for the month,992,0
856.1,"Tuesday, 30 April 2019",1,450,Tax liability for the month,1962,0
906.1,"Friday, 31 May 2019",1,450,Tax liability for the month,585,0
957.1,"Sunday, 30 June 2019",1,450,Tax liability for the month,806,0
1020.1,"Wednesday, 31 July 2019",1,450,Tax liability for the month,8675,0
1079.1,"Saturday, 31 August 2019",1,450,Tax liability for the month,8043,0
1135.1,"Monday, 30 September 2019",1,450,Tax liability for the month,6878,0
1196.1,"Thursday, 31 October 2019",1,450,Tax liability for the month,9719,0
1258.1,"Saturday, 30 November 2019",1,450,Tax liability for the month,16883,0
1312.1,"Tuesday, 31 December 2019",1,450,Tax liability for the month,13014,0
1374.1,"Friday, 31 January 2020",1,450,Tax liability for the month,1388,0
1524.1,"Wednesday, 29 April 2020",1,450,Tax liability for the month,2747,0
1575.1,"Saturday, 30 May 2020",1,450,Tax liability for the month,819,0
1625.1,"Monday, 29 June 2020",1,450,Tax liability for the month,1128,0
1688.1,"Thursday, 30 July 2020",1,450,Tax liability for the month,12144,0
1747.1,"Sunday, 30 August 2020",1,450,Tax liability for the month,11260,0
1803.1,"Tuesday, 29 September 2020",1,450,Tax liability for the month,9629,0
1864.1,"Friday, 30 October 2020",1,450,Tax liability for the month,13606,0
1926.1,"Sunday, 29 November 2020",1,450,Tax liability for the month,23636,0
1981.1,"Wednesday, 30 December 2020",1,450,Tax liability for the month,18220,0
47.1,"Wednesday, 31 January 2018",2,450,Tax liability for the month,220,0
197.1,"Monday, 30 April 2018",2,450,Tax liability for the month,436,0
246.1,"Thursday, 31 May 2018",2,450,Tax liability for the month,130,0
298.1,"Saturday, 30 June 2018",2,450,Tax liability for the month,179,0
360.1,"Tuesday, 31 July 2018",2,450,Tax liability for the month,1928,0
419.1,"Friday, 31 August 2018",2,450,Tax liability for the month,1787,0
475.1,"Sunday, 30 September 2018",2,450,Tax liability for the month,1528,0
536.1,"Wednesday, 31 October 2018",2,450,Tax liability for the month,2160,0
598.1,"Friday, 30 November 2018",2,450,Tax liability for the month,3752,0
652.1,"Monday, 31 December 2018",2,450,Tax liability for the month,2892,0
714.1,"Thursday, 31 January 2019",2,450,Tax liability for the month,248,0
864.1,"Tuesday, 30 April 2019",2,450,Tax liability for the month,491,0
914.1,"Friday, 31 May 2019",2,450,Tax liability for the month,146,0
965.1,"Sunday, 30 June 2019",2,450,Tax liability for the month,201,0
1028.1,"Wednesday, 31 July 2019",2,450,Tax liability for the month,2169,0
1087.1,"Saturday, 31 August 2019",2,450,Tax liability for the month,2011,0
1143.1,"Monday, 30 September 2019",2,450,Tax liability for the month,1719,0
1204.1,"Thursday, 31 October 2019",2,450,Tax liability for the month,2430,0
1266.1,"Saturday, 30 November 2019",2,450,Tax liability for the month,4221,0
1320.1,"Tuesday, 31 December 2019",2,450,Tax liability for the month,3254,0
1382.1,"Friday, 31 January 2020",2,450,Tax liability for the month,278,0
1532.1,"Wednesday, 29 April 2020",2,450,Tax liability for the month,549,0
1583.1,"Saturday, 30 May 2020",2,450,Tax liability for the month,164,0
1633.1,"Monday, 29 June 2020",2,450,Tax liability for the month,226,0
1696.1,"Thursday, 30 July 2020",2,450,Tax liability for the month,2429,0
1755.1,"Sunday, 30 August 2020",2,450,Tax liability for the month,2252,0
1811.1,"Tuesday, 29 September 2020",2,450,Tax liability for the month,1926,0
1872.1,"Friday, 30 October 2020",2,450,Tax liability for the month,2721,0
1934.1,"Sunday, 29 November 2020",2,450,Tax liability for the month,4727,0
1989.1,"Wednesday, 30 December 2020",2,450,Tax liability for the month,3644,0
47.1,"Wednesday, 31 January 2018",3,450,Tax liability for the month,331,0
197.1,"Monday, 30 April 2018",3,450,Tax liability for the month,654,0
246.1,"Thursday, 31 May 2018",3,450,Tax liability for the month,195,0
298.1,"Saturday, 30 June 2018",3,450,Tax liability for the month,269,0
360.1,"Tuesday, 31 July 2018",3,450,Tax liability for the month,2892,0
419.1,"Friday, 31 August 2018",3,450,Tax liability for the month,2681,0
475.1,"Sunday, 30 September 2018",3,450,Tax liability for the month,2293,0
536.1,"Wednesday, 31 October 2018",3,450,Tax liability for the month,3240,0
598.1,"Friday, 30 November 2018",3,450,Tax liability for the month,5628,0
652.1,"Monday, 31 December 2018",3,450,Tax liability for the month,4338,0
713.2,"Thursday, 31 January 2019",3,450,Tax liability for the month,372,0
863.2,"Tuesday, 30 April 2019",3,450,Tax liability for the month,736,0
913.2,"Friday, 31 May 2019",3,450,Tax liability for the month,219,0
964.2,"Sunday, 30 June 2019",3,450,Tax liability for the month,302,0
1026.2,"Wednesday, 31 July 2019",3,450,Tax liability for the month,3253,0
1085.2,"Saturday, 31 August 2019",3,450,Tax liability for the month,3016,0
1141.2,"Monday, 30 September 2019",3,450,Tax liability for the month,2579,0
1202.2,"Thursday, 31 October 2019",3,450,Tax liability for the month,3644,0
1264.2,"Saturday, 30 November 2019",3,450,Tax liability for the month,6331,0
1318.1,"Tuesday, 31 December 2019",3,450,Tax liability for the month,4880,0
1380.1,"Friday, 31 January 2020",3,450,Tax liability for the month,389,0
1530.1,"Wednesday, 29 April 2020",3,450,Tax liability for the month,769,0
1581.1,"Saturday, 30 May 2020",3,450,Tax liability for the month,229,0
1631.1,"Monday, 29 June 2020",3,450,Tax liability for the month,316,0
1694.1,"Thursday, 30 July 2020",3,450,Tax liability for the month,3400,0
1753.1,"Sunday, 30 August 2020",3,450,Tax liability for the month,3153,0
1809.1,"Tuesday, 29 September 2020",3,450,Tax liability for the month,2696,0
1870.1,"Friday, 30 October 2020",3,450,Tax liability for the month,3810,0
1932.1,"Sunday, 29 November 2020",3,450,Tax liability for the month,6618,0
1986.2,"Wednesday, 30 December 2020",3,450,Tax liability for the month,5101,0
47.1,"Wednesday, 31 January 2018",4,450,Tax liability for the month,297,0
197.1,"Monday, 30 April 2018",4,450,Tax liability for the month,589,0
246.1,"Thursday, 31 May 2018",4,450,Tax liability for the month,176,0
298.1,"Saturday, 30 June 2018",4,450,Tax liability for the month,242,0
360.1,"Tuesday, 31 July 2018",4,450,Tax liability for the month,2602,0
419.1,"Friday, 31 August 2018",4,450,Tax liability for the month,2413,0
475.1,"Sunday, 30 September 2018",4,450,Tax liability for the month,2063,0
536.1,"Wednesday, 31 October 2018",4,450,Tax liability for the month,2916,0
598.1,"Friday, 30 November 2018",4,450,Tax liability for the month,5065,0
652.1,"Monday, 31 December 2018",4,450,Tax liability for the month,3904,0
714.1,"Thursday, 31 January 2019",4,450,Tax liability for the month,446,0
864.1,"Tuesday, 30 April 2019",4,450,Tax liability for the month,883,0
914.1,"Friday, 31 May 2019",4,450,Tax liability for the month,263,0
965.1,"Sunday, 30 June 2019",4,450,Tax liability for the month,362,0
1028.1,"Wednesday, 31 July 2019",4,450,Tax liability for the month,3904,0
1087.1,"Saturday, 31 August 2019",4,450,Tax liability for the month,3619,0
1143.1,"Monday, 30 September 2019",4,450,Tax liability for the month,3095,0
1204.1,"Thursday, 31 October 2019",4,450,Tax liability for the month,4373,0
1266.1,"Saturday, 30 November 2019",4,450,Tax liability for the month,7597,0
1320.1,"Tuesday, 31 December 2019",4,450,Tax liability for the month,5856,0
1382.1,"Friday, 31 January 2020",4,450,Tax liability for the month,666,0
1532.1,"Wednesday, 29 April 2020",4,450,Tax liability for the month,1318,0
1583.1,"Saturday, 30 May 2020",4,450,Tax liability for the month,393,0
1633.1,"Monday, 29 June 2020",4,450,Tax liability for the month,541,0
1696.1,"Thursday, 30 July 2020",4,450,Tax liability for the month,5829,0
1755.1,"Sunday, 30 August 2020",4,450,Tax liability for the month,5405,0
1811.1,"Tuesday, 29 September 2020",4,450,Tax liability for the month,4622,0
1872.1,"Friday, 30 October 2020",4,450,Tax liability for the month,6531,0
1934.1,"Sunday, 29 November 2020",4,450,Tax liability for the month,11345,0
1989.1,"Wednesday, 30 December 2020",4,450,Tax liability for the month,8745,0
47.1,"Wednesday, 31 January 2018",5,450,Tax liability for the month,231,0
197.1,"Monday, 30 April 2018",5,450,Tax liability for the month,458,0
246.1,"Thursday, 31 May 2018",5,450,Tax liability for the month,137,0
298.1,"Saturday, 30 June 2018",5,450,Tax liability for the month,188,0
360.1,"Tuesday, 31 July 2018",5,450,Tax liability for the month,2024,0
419.1,"Friday, 31 August 2018",5,450,Tax liability for the month,1877,0
475.1,"Sunday, 30 September 2018",5,450,Tax liability for the month,1605,0
536.1,"Wednesday, 31 October 2018",5,450,Tax liability for the month,2268,0
598.1,"Friday, 30 November 2018",5,450,Tax liability for the month,3939,0
652.1,"Monday, 31 December 2018",5,450,Tax liability for the month,3037,0
714.1,"Thursday, 31 January 2019",5,450,Tax liability for the month,372,0
864.1,"Tuesday, 30 April 2019",5,450,Tax liability for the month,736,0
915.1,"Friday, 31 May 2019",5,450,Tax liability for the month,219,0
965.1,"Sunday, 30 June 2019",5,450,Tax liability for the month,302,0
1028.1,"Wednesday, 31 July 2019",5,450,Tax liability for the month,3253,0
1087.1,"Saturday, 31 August 2019",5,450,Tax liability for the month,3016,0
